,B-BL,FB-NXL,FB-NL,FB-PXL,FB-PL,FB-PS,FDN-N,FDN-P,FS-NL,FBX-N,FBX-P,FST-C,FST-N,F-BE90,F-CH90,F-DU90,F-LI90,F-MX90,F-BE,F-CH,F-DU
2024-08-22,40.28888888888889,547.0,1014.6333333333333,3.6111111111111143,758.0888888888888,789.6111111111111,0.0,0.0,214.27777777777777,237.4111111111111,82.57777777777778,288.3666666666667,409.06666666666666,34.7,16.844444444444445,8.833333333333334,21.155555555555555,64.0,0,6.633333333333334,18.72222222222222
2024-08-23,39.57777777777778,520.0,999.2666666666667,0.0,742.1777777777777,780.2222222222222,0.0,0.0,211.55555555555554,228.8222222222222,73.15555555555557,281.73333333333335,402.1333333333333,33.400000000000006,15.68888888888889,7.666666666666667,20.31111111111111,37.0,0,6.2666666666666675,18.444444444444443
2024-08-24,38.866666666666674,493.0,983.9,0.0,726.2666666666665,770.8333333333333,0.0,0.0,208.83333333333331,220.2333333333333,63.73333333333334,275.1,395.2,32.10000000000001,14.533333333333335,6.5,19.466666666666665,10.0,0,5.900000000000001,18.166666666666664
2024-08-25,38.155555555555566,466.0,968.5333333333333,0.0,710.3555555555554,761.4444444444443,0.0,0.0,206.1111111111111,211.6444444444444,54.31111111111112,268.4666666666667,388.26666666666665,30.800000000000008,13.37777777777778,5.333333333333333,18.62222222222222,0.0,0,5.533333333333335,17.888888888888886
2024-08-26,37.44444444444446,439.0,953.1666666666666,0.0,694.4444444444442,752.0555555555554,0.0,0.0,203.38888888888886,203.0555555555555,44.88888888888889,261.83333333333337,381.3333333333333,29.500000000000007,12.222222222222225,4.166666666666666,17.777777777777775,0.0,0,5.166666666666669,17.611111111111107
2024-08-27,36.73333333333335,412.0,937.8,0.0,678.5333333333331,742.6666666666665,0.0,0.0,200.66666666666663,194.46666666666658,35.46666666666667,255.20000000000005,374.4,28.200000000000006,11.06666666666667,2.999999999999999,16.93333333333333,0.0,0,4.8000000000000025,17.33333333333333
2024-08-28,36.02222222222224,385.0,922.4333333333333,0.0,662.6222222222219,733.2777777777776,0.0,0.0,197.9444444444444,185.87777777777768,26.044444444444444,248.56666666666672,367.46666666666664,26.900000000000006,9.911111111111115,1.8333333333333324,16.088888888888885,0.0,0,4.433333333333336,17.05555555555555
2024-08-29,35.31111111111113,358.0,907.0666666666666,0.0,646.7111111111108,723.8888888888887,0.0,0.0,195.22222222222217,177.28888888888878,16.62222222222222,241.9333333333334,360.5333333333333,25.600000000000005,8.75555555555556,0.6666666666666656,15.24444444444444,0.0,0,4.06666666666667,16.77777777777777
2024-08-30,34.60000000000002,331.0,891.6999999999999,0.0,630.7999999999996,714.4999999999998,0.0,0.0,192.49999999999994,168.69999999999987,7.1999999999999975,235.30000000000007,353.59999999999997,24.300000000000004,7.600000000000005,0.0,14.399999999999995,0.0,0,3.7000000000000033,16.499999999999993
2024-08-31,33.888888888888914,304.0,876.3333333333333,0.0,614.8888888888885,705.1111111111109,0.0,0.0,189.77777777777771,160.11111111111097,0.0,228.66666666666674,346.66666666666663,23.000000000000004,6.44444444444445,0.0,13.55555555555555,0.0,0,3.3333333333333366,16.222222222222214
2024-09-01,33.177777777777806,277.0,860.9666666666666,0.0,598.9777777777773,695.722222222222,0.0,0.0,187.0555555555555,151.52222222222207,0.0,222.03333333333342,339.7333333333333,221.7,205.2888888888889,198.83333333333334,212.7111111111111,2373.0,0,2.96666666666667,15.944444444444436
2024-09-02,32.4666666666667,250.0,845.5999999999999,0.0,583.0666666666662,686.333333333333,0.0,0.0,184.33333333333326,142.93333333333317,0.0,215.4000000000001,332.79999999999995,220.39999999999998,204.13333333333333,197.66666666666669,211.86666666666667,2346.0,0,2.600000000000003,15.666666666666657
2024-09-03,31.755555555555585,223.0,830.2333333333332,0.0,567.155555555555,676.9444444444441,0.0,0.0,181.61111111111103,134.34444444444426,0.0,208.76666666666677,325.8666666666666,219.09999999999997,202.97777777777776,196.50000000000003,211.02222222222224,2319.0,0,2.2333333333333365,15.388888888888879
2024-09-04,31.044444444444473,196.0,814.8666666666666,0.0,551.2444444444438,667.5555555555552,0.0,0.0,178.8888888888888,125.75555555555538,0.0,202.13333333333344,318.9333333333333,217.79999999999995,201.8222222222222,195.33333333333337,210.1777777777778,2292.0,0,1.8666666666666698,15.1111111111111
2024-09-05,30.33333333333336,169.0,799.4999999999999,0.0,535.3333333333327,658.1666666666663,0.0,0.0,176.16666666666657,117.16666666666649,0.0,195.5000000000001,311.99999999999994,216.49999999999994,200.66666666666663,194.1666666666667,209.33333333333337,2265.0,0,1.500000000000003,14.833333333333321
2024-09-06,29.62222222222225,142.0,784.1333333333332,0.0,519.4222222222215,648.7777777777774,0.0,0.0,173.44444444444434,108.5777777777776,0.0,188.8666666666668,305.0666666666666,215.19999999999993,199.51111111111106,193.00000000000006,208.48888888888894,2238.0,0,1.1333333333333364,14.555555555555543
2024-09-07,28.911111111111136,115.0,768.7666666666665,0.0,503.51111111111044,639.3888888888885,0.0,0.0,170.72222222222211,99.98888888888871,0.0,182.23333333333346,298.13333333333327,213.89999999999992,198.3555555555555,191.8333333333334,207.6444444444445,2211.0,0,0.7666666666666697,14.277777777777764
2024-09-08,28.200000000000024,88.0,753.3999999999999,0.0,487.59999999999934,629.9999999999995,0.0,0.0,167.9999999999999,91.39999999999982,0.0,175.60000000000014,291.19999999999993,212.5999999999999,197.19999999999993,190.66666666666674,206.80000000000007,2184.0,0,0.4000000000000031,13.999999999999986
2024-09-09,27.488888888888912,61.0,738.0333333333332,0.0,471.68888888888824,620.6111111111106,0.0,0.0,165.27777777777766,82.81111111111093,0.0,168.9666666666668,284.2666666666666,211.2999999999999,196.04444444444437,189.50000000000009,205.95555555555563,2157.0,0,0.033333333333336435,13.722222222222207
2024-09-10,26.7777777777778,2834.0,722.6666666666665,2763.6111111111113,455.77777777777715,611.2222222222217,192.6888888888889,191.8,162.55555555555543,274.222222222222,190.57777777777778,462.3333333333335,577.3333333333334,209.9999999999999,194.8888888888888,188.33333333333343,205.1111111111112,2130.0,0,0.0,13.444444444444429
2024-09-11,26.066666666666688,2807.0,707.2999999999998,2727.2222222222226,439.86666666666605,601.8333333333328,185.3777777777778,183.60000000000002,159.8333333333332,265.6333333333331,181.15555555555557,455.70000000000016,570.4000000000001,208.69999999999987,193.73333333333323,187.16666666666677,204.26666666666677,2103.0,0,0.0,13.16666666666665
2024-09-12,25.355555555555576,2780.0,691.9333333333332,2690.833333333334,423.95555555555495,592.4444444444439,178.0666666666667,175.40000000000003,157.11111111111097,257.0444444444442,171.73333333333335,449.06666666666683,563.4666666666668,207.39999999999986,192.57777777777767,186.0000000000001,203.42222222222233,2076.0,0,0.0,12.888888888888872
2024-09-13,24.644444444444463,2753.0,676.5666666666665,2654.4444444444453,408.04444444444385,583.055555555555,170.7555555555556,167.20000000000005,154.38888888888874,248.4555555555553,162.31111111111113,442.4333333333335,556.5333333333335,206.09999999999985,191.4222222222221,184.83333333333346,202.5777777777779,2049.0,0,0.0,12.611111111111093
2024-09-14,23.93333333333335,2726.0,661.1999999999998,2618.0555555555566,392.13333333333276,573.6666666666661,163.44444444444449,159.00000000000006,151.66666666666652,239.8666666666664,152.8888888888889,435.8000000000002,549.6000000000003,204.79999999999984,190.26666666666654,183.6666666666668,201.73333333333346,2022.0,0,0.0,12.333333333333314
2024-09-15,23.22222222222224,2699.0,645.8333333333331,2581.666666666668,376.22222222222166,564.2777777777771,156.13333333333338,150.80000000000007,148.9444444444443,231.2777777777775,143.4666666666667,429.16666666666686,542.666666666667,203.49999999999983,189.11111111111097,182.50000000000014,200.88888888888903,1995.0,0,0.0,12.055555555555536
2024-09-16,22.511111111111127,2672.0,630.4666666666665,2545.277777777779,360.31111111111056,554.8888888888882,148.82222222222228,142.60000000000008,146.22222222222206,222.68888888888858,134.04444444444448,422.53333333333353,535.7333333333337,202.19999999999982,187.9555555555554,181.33333333333348,200.0444444444446,1968.0,0,0.0,11.777777777777757
2024-09-17,21.800000000000015,2645.0,615.0999999999998,2508.8888888888905,344.39999999999947,545.4999999999993,141.51111111111118,134.4000000000001,143.49999999999983,214.09999999999968,124.62222222222226,415.9000000000002,528.8000000000004,200.8999999999998,186.79999999999984,180.16666666666683,199.20000000000016,1941.0,0,0.0,11.499999999999979
2024-09-18,21.088888888888903,2618.0,599.7333333333331,2472.500000000002,328.48888888888837,536.1111111111104,134.20000000000007,126.20000000000009,140.7777777777776,205.51111111111078,115.20000000000005,409.2666666666669,521.8666666666671,199.5999999999998,185.64444444444428,179.00000000000017,198.35555555555572,1914.0,0,0.0,11.2222222222222
2024-09-19,20.37777777777779,2591.0,584.3666666666664,2436.111111111113,312.57777777777727,526.7222222222215,126.88888888888896,118.00000000000009,138.05555555555537,196.92222222222188,105.77777777777783,402.63333333333355,514.9333333333338,198.29999999999978,184.4888888888887,177.8333333333335,197.5111111111113,1887.0,0,0.0,10.944444444444422
2024-09-20,19.66666666666668,2564.0,568.9999999999998,2399.7222222222244,296.6666666666662,517.3333333333326,119.57777777777784,109.80000000000008,135.33333333333314,188.33333333333297,96.35555555555561,396.0000000000002,508.0000000000005,196.99999999999977,183.33333333333314,176.66666666666686,196.66666666666686,1860.0,0,0.0,10.666666666666643
2024-09-21,18.955555555555566,2537.0,553.6333333333331,2363.3333333333358,280.7555555555551,507.94444444444366,112.26666666666672,101.60000000000008,132.61111111111092,179.74444444444407,86.9333333333334,389.3666666666669,501.0666666666672,195.69999999999976,182.17777777777758,175.5000000000002,195.82222222222242,1833.0,0,0.0,10.388888888888864
2024-09-22,18.244444444444454,2510.0,538.2666666666664,2326.944444444447,264.844444444444,498.55555555555475,104.9555555555556,93.40000000000008,129.8888888888887,171.15555555555517,77.51111111111118,382.7333333333336,494.13333333333384,194.39999999999975,181.022222222222,174.33333333333354,194.977777777778,1806.0,0,0.0,10.111111111111086
2024-09-23,17.533333333333342,2483.0,522.8999999999997,2290.5555555555584,248.93333333333288,489.16666666666583,97.64444444444449,85.20000000000007,127.16666666666646,162.56666666666626,68.08888888888896,376.10000000000025,487.2000000000005,193.09999999999974,179.86666666666645,173.16666666666688,194.13333333333355,1779.0,0,0.0,9.833333333333307
2024-09-24,16.82222222222223,2456.0,507.5333333333331,2254.1666666666697,233.02222222222179,479.7777777777769,90.33333333333337,77.00000000000007,124.44444444444423,153.97777777777736,58.666666666666735,369.4666666666669,480.26666666666716,191.79999999999973,178.71111111111088,172.00000000000023,193.28888888888912,1752.0,0,0.0,9.555555555555529
2024-09-25,16.111111111111118,2429.0,492.1666666666664,2217.777777777781,217.1111111111107,470.388888888888,83.02222222222225,68.80000000000007,121.722222222222,145.38888888888846,49.24444444444451,362.8333333333336,473.3333333333338,190.49999999999972,177.55555555555532,170.83333333333357,192.44444444444468,1725.0,0,0.0,9.27777777777775
2024-09-26,15.400000000000007,2402.0,476.7999999999997,2181.3888888888923,201.1999999999996,460.9999999999991,75.71111111111114,60.600000000000065,118.99999999999977,136.79999999999956,39.82222222222229,356.2000000000003,466.4000000000005,189.1999999999997,176.39999999999975,169.6666666666669,191.60000000000025,1698.0,0,0.0,8.999999999999972
2024-09-27,14.688888888888897,2375.0,461.43333333333305,2145.0000000000036,185.2888888888885,451.6111111111102,68.40000000000002,52.40000000000006,116.27777777777754,128.21111111111065,30.400000000000063,349.56666666666695,459.46666666666715,187.8999999999997,175.24444444444418,168.50000000000026,190.75555555555582,1671.0,0,0.0,8.722222222222193
2024-09-28,13.977777777777787,2348.0,446.0666666666664,2108.611111111115,169.3777777777774,442.22222222222126,61.08888888888891,44.20000000000006,113.55555555555532,119.62222222222177,20.97777777777784,342.9333333333336,452.5333333333338,186.59999999999968,174.08888888888862,167.3333333333336,189.91111111111138,1644.0,0,0.0,8.444444444444414
2024-09-29,13.266666666666676,2321.0,430.6999999999997,2072.2222222222263,153.4666666666663,432.83333333333235,53.7777777777778,36.00000000000006,110.83333333333309,111.03333333333288,11.555555555555616,336.3000000000003,445.6000000000005,185.29999999999967,172.93333333333305,166.16666666666694,189.06666666666695,1617.0,0,0.0,8.166666666666636
2024-09-30,12.555555555555566,2294.0,415.33333333333303,2035.8333333333374,137.5555555555552,423.44444444444343,46.46666666666669,27.800000000000058,108.11111111111086,102.44444444444399,2.1333333333333933,329.66666666666697,438.66666666666714,183.99999999999966,171.7777777777775,165.00000000000028,188.2222222222225,1590.0,0,0.0,7.888888888888858
2024-10-01,11.844444444444456,2267.0,399.96666666666636,1999.4444444444484,121.64444444444409,414.0555555555545,39.15555555555558,19.60000000000006,105.38888888888863,93.8555555555551,0.0,323.03333333333364,431.7333333333338,182.69999999999965,170.62222222222192,163.83333333333363,187.37777777777808,1563.0,0,0.0,7.6111111111110805
2024-10-02,11.133333333333345,2240.0,384.5999999999997,1963.0555555555595,105.73333333333298,404.6666666666656,31.84444444444447,11.400000000000059,102.6666666666664,85.26666666666621,0.0,316.4000000000003,424.80000000000047,181.39999999999964,169.46666666666636,162.66666666666697,186.53333333333364,1536.0,0,0.0,7.333333333333303
2024-10-03,10.422222222222235,2213.0,369.233333333333,1926.6666666666706,89.82222222222187,395.2777777777767,24.53333333333336,3.2000000000000597,99.94444444444417,76.67777777777732,0.0,309.766666666667,417.86666666666713,180.09999999999962,168.3111111111108,161.5000000000003,185.6888888888892,1509.0,0,0.0,7.055555555555525
2024-10-04,9.711111111111125,2186.0,353.86666666666633,1890.2777777777817,73.91111111111076,385.8888888888878,17.22222222222225,0.0,97.22222222222194,68.08888888888843,0.0,303.13333333333367,410.9333333333338,178.7999999999996,167.15555555555522,160.33333333333366,184.84444444444478,1482.0,0,0.0,6.7777777777777475
2024-10-05,9.000000000000014,2159.0,338.49999999999966,1853.8888888888928,57.999999999999645,376.49999999999886,9.91111111111114,0.0,94.49999999999972,59.499999999999545,0.0,296.50000000000034,404.00000000000045,177.4999999999996,165.99999999999966,159.166666666667,184.00000000000034,1455.0,0,0.0,6.49999999999997
2024-10-06,8.288888888888904,2132.0,323.133333333333,1817.5000000000039,42.08888888888853,367.11111111110995,2.600000000000029,0.0,91.77777777777749,50.91111111111066,0.0,289.866666666667,397.0666666666671,176.1999999999996,164.8444444444441,158.00000000000034,183.1555555555559,1428.0,0,0.0,6.222222222222192
2024-10-07,7.577777777777793,2105.0,307.7666666666663,1781.111111111115,26.177777777777422,357.72222222222103,0.0,0.0,89.05555555555526,42.32222222222177,0.0,283.2333333333337,390.1333333333338,174.89999999999958,163.68888888888853,156.83333333333368,182.31111111111147,1401.0,0,0.0,5.944444444444414
2024-10-08,6.866666666666681,2078.0,292.39999999999964,1744.722222222226,10.26666666666631,348.3333333333321,0.0,0.0,86.33333333333303,33.73333333333288,0.0,276.60000000000036,383.20000000000044,173.59999999999957,162.53333333333296,155.66666666666703,181.46666666666704,1374.0,0,0.0,5.666666666666637
2024-10-09,6.15555555555557,2051.0,277.03333333333296,1708.3333333333371,0.0,338.9444444444432,0.0,0.0,83.6111111111108,25.14444444444399,0.0,269.96666666666704,376.2666666666671,172.29999999999956,161.3777777777774,154.50000000000037,180.6222222222226,1347.0,0,0.0,5.388888888888859
2024-10-10,5.444444444444459,2024.0,261.6666666666663,1671.9444444444482,0.0,329.5555555555543,0.0,0.0,80.88888888888857,16.555555555555102,0.0,263.3333333333337,369.33333333333377,170.99999999999955,160.22222222222183,153.3333333333337,179.77777777777817,1320.0,0,0.0,5.111111111111081
2024-10-11,4.733333333333348,1997.0,246.2999999999996,1635.5555555555593,0.0,320.1666666666654,0.0,0.0,78.16666666666634,7.966666666666214,0.0,256.7000000000004,362.40000000000043,169.69999999999953,159.06666666666626,152.16666666666706,178.93333333333374,1293.0,0,0.0,4.833333333333304
2024-10-12,4.022222222222236,1970.0,230.93333333333294,1599.1666666666704,0.0,310.77777777777646,0.0,0.0,75.44444444444412,0.0,0.0,250.06666666666706,355.4666666666671,168.39999999999952,157.9111111111107,151.0000000000004,178.0888888888893,1266.0,0,0.0,4.555555555555526
2024-10-13,3.311111111111125,1943.0,215.56666666666626,1562.7777777777815,0.0,301.38888888888755,0.0,0.0,72.72222222222189,0.0,0.0,243.43333333333374,348.53333333333376,167.0999999999995,156.75555555555513,149.83333333333374,177.24444444444487,1239.0,0,0.0,4.277777777777748
2024-10-14,2.600000000000014,1916.0,200.1999999999996,1526.3888888888926,0.0,291.99999999999864,0.0,0.0,69.99999999999966,0.0,0.0,236.8000000000004,341.6000000000004,165.7999999999995,155.59999999999957,148.66666666666708,176.40000000000043,1212.0,0,0.0,3.9999999999999707
2024-10-15,1.8888888888889026,1889.0,184.83333333333292,1490.0000000000036,0.0,282.6111111111097,0.0,0.0,67.27777777777743,0.0,0.0,230.16666666666708,334.6666666666671,164.4999999999995,154.444444444444,147.50000000000043,175.555555555556,1185.0,0,0.0,3.722222222222193
2024-10-16,1.1777777777777914,1862.0,169.46666666666624,1453.6111111111147,0.0,273.2222222222208,0.0,0.0,64.5555555555552,0.0,0.0,223.53333333333376,327.73333333333375,163.19999999999948,153.28888888888844,146.33333333333377,174.71111111111156,1158.0,0,0.0,3.4444444444444153
2024-10-17,0.4666666666666802,1835.0,154.09999999999957,1417.2222222222258,0.0,263.8333333333319,0.0,0.0,61.83333333333298,0.0,0.0,216.90000000000043,320.8000000000004,161.89999999999947,152.13333333333287,145.1666666666671,173.86666666666713,1131.0,0,0.0,3.1666666666666377
2024-10-18,0.0,1808.0,138.7333333333329,1380.833333333337,0.0,254.444444444443,0.0,0.0,59.11111111111076,0.0,0.0,210.2666666666671,313.8666666666671,160.59999999999945,150.9777777777773,144.00000000000045,173.0222222222227,1104.0,0,0.0,2.88888888888886
2024-10-19,0.0,1781.0,123.36666666666622,1344.444444444448,0.0,245.05555555555412,0.0,0.0,56.38888888888854,0.0,0.0,203.63333333333378,306.93333333333374,159.29999999999944,149.82222222222174,142.8333333333338,172.17777777777826,1077.0,0,0.0,2.6111111111110823
2024-10-20,0.0,1754.0,107.99999999999955,1308.055555555559,0.0,235.66666666666524,0.0,0.0,53.666666666666316,0.0,0.0,197.00000000000045,300.0000000000004,157.99999999999943,148.66666666666617,141.66666666666714,171.33333333333383,1050.0,0,0.0,2.3333333333333046
2024-10-21,0.0,1727.0,92.63333333333287,1271.6666666666702,0.0,226.27777777777635,0.0,0.0,50.944444444444095,0.0,0.0,190.36666666666713,293.06666666666706,156.69999999999942,147.5111111111106,140.50000000000048,170.4888888888894,1023.0,0,0.0,2.055555555555527
2024-10-22,0.0,1700.0,77.2666666666662,1235.2777777777812,0.0,216.88888888888746,0.0,0.0,48.22222222222187,0.0,0.0,183.7333333333338,286.1333333333337,155.3999999999994,146.35555555555504,139.33333333333383,169.64444444444496,996.0,0,0.0,1.7777777777777493
2024-10-23,0.0,1673.0,61.89999999999953,1198.8888888888923,0.0,207.49999999999858,0.0,0.0,45.49999999999965,0.0,0.0,177.10000000000048,279.2000000000004,154.0999999999994,145.19999999999948,138.16666666666717,168.80000000000052,969.0,0,0.0,1.4999999999999716
2024-10-24,0.0,1646.0,46.53333333333286,1162.5000000000034,0.0,198.1111111111097,0.0,0.0,42.77777777777743,0.0,0.0,170.46666666666715,272.26666666666705,152.7999999999994,144.0444444444439,137.0000000000005,167.9555555555561,942.0,0,0.0,1.222222222222194
2024-10-25,0.0,1619.0,31.166666666666195,1126.1111111111145,0.0,188.7222222222208,0.0,0.0,40.05555555555521,0.0,0.0,163.83333333333383,265.3333333333337,151.49999999999937,142.88888888888835,135.83333333333385,167.11111111111165,915.0,0,0.0,0.9444444444444161
2024-10-26,0.0,1592.0,15.799999999999528,1089.7222222222256,0.0,179.33333333333192,0.0,0.0,37.33333333333299,0.0,0.0,157.2000000000005,258.4000000000004,150.19999999999936,141.73333333333278,134.6666666666672,166.26666666666722,888.0,0,0.0,0.6666666666666383
2024-10-27,0.0,1565.0,0.43333333333286106,1053.3333333333367,0.0,169.94444444444304,0.0,0.0,34.611111111110766,0.0,0.0,150.56666666666717,251.46666666666704,148.89999999999935,140.57777777777721,133.50000000000054,165.42222222222279,861.0,0,0.0,0.38888888888886053
2024-10-28,0.0,1538.0,0.0,1016.9444444444478,0.0,160.55555555555415,0.0,0.0,31.888888888888545,0.0,0.0,143.93333333333385,244.5333333333337,147.59999999999934,139.42222222222165,132.33333333333388,164.57777777777835,834.0,0,0.0,0.11111111111108274
2024-10-29,0.0,1511.0,0.0,980.5555555555588,0.0,151.16666666666526,0.0,0.0,29.166666666666323,0.0,0.0,137.30000000000052,237.60000000000036,146.29999999999933,138.26666666666608,131.16666666666723,163.73333333333392,807.0,0,0.0,0.0
2024-10-30,0.0,1484.0,0.0,944.1666666666699,0.0,141.77777777777638,0.0,0.0,26.444444444444102,0.0,0.0,130.6666666666672,230.66666666666703,144.99999999999932,137.11111111111052,130.00000000000057,162.88888888888948,780.0,0,0.0,0.0
2024-10-31,0.0,1457.0,0.0,907.777777777781,0.0,132.3888888888875,0.0,0.0,23.72222222222188,0.0,0.0,124.03333333333386,223.7333333333337,143.6999999999993,135.95555555555495,128.8333333333339,162.04444444444505,753.0,0,0.0,0.0
2024-11-01,0.0,1430.0,0.0,871.3888888888921,0.0,122.99999999999861,0.0,0.0,20.99999999999966,0.0,0.0,117.40000000000052,216.80000000000035,142.3999999999993,134.7999999999994,127.66666666666724,161.2000000000006,726.0,0,0.0,0.0
2024-11-02,0.0,1403.0,0.0,835.0000000000032,0.0,113.61111111110972,0.0,0.0,18.277777777777438,0.0,0.0,110.76666666666718,209.86666666666702,141.09999999999928,133.64444444444382,126.50000000000057,160.35555555555618,699.0,0,0.0,0.0
2024-11-03,0.0,1376.0,0.0,798.6111111111143,0.0,104.22222222222084,0.0,0.0,15.555555555555216,0.0,0.0,104.13333333333384,202.93333333333368,139.79999999999927,132.48888888888825,125.3333333333339,159.51111111111175,672.0,0,0.0,0.0
2024-11-04,0.0,1349.0,0.0,762.2222222222254,0.0,94.83333333333195,0.0,0.0,12.833333333332995,0.0,0.0,97.5000000000005,196.00000000000034,138.49999999999926,131.3333333333327,124.16666666666723,158.6666666666673,645.0,0,0.0,0.0
2024-11-05,0.0,1322.0,0.0,725.8333333333364,0.0,85.44444444444306,0.0,0.0,10.111111111110773,0.0,0.0,90.86666666666716,189.066666666667,137.19999999999925,130.17777777777712,123.00000000000055,157.82222222222288,618.0,0,0.0,0.0
2024-11-06,0.0,1295.0,0.0,689.4444444444475,0.0,76.05555555555418,0.0,0.0,7.388888888888551,0.0,0.0,84.23333333333382,182.13333333333367,135.89999999999924,129.02222222222156,121.83333333333388,156.97777777777844,591.0,0,0.0,0.0
2024-11-07,0.0,1268.0,0.0,653.0555555555586,0.0,66.6666666666653,0.0,0.0,4.666666666666329,0.0,0.0,77.60000000000048,175.20000000000033,134.59999999999923,127.866666666666,120.66666666666721,156.133333333334,564.0,0,0.0,0.0
2024-11-08,0.0,1241.0,0.0,616.6666666666697,0.0,57.27777777777641,0.0,0.0,1.9444444444441062,0.0,0.0,70.96666666666714,168.266666666667,133.29999999999922,126.71111111111045,119.50000000000054,155.28888888888957,537.0,0,0.0,0.0
2024-11-09,0.0,1214.0,0.0,580.2777777777808,0.0,47.88888888888752,0.0,0.0,0.0,0.0,0.0,64.3333333333338,161.33333333333366,131.9999999999992,125.5555555555549,118.33333333333387,154.44444444444514,510.0,0,0.0,0.0
2024-11-10,0.0,1187.0,0.0,543.8888888888919,0.0,38.499999999998636,0.0,0.0,0.0,0.0,0.0,57.700000000000465,154.40000000000032,130.6999999999992,124.39999999999935,117.1666666666672,153.6000000000007,483.0,0,0.0,0.0
2024-11-11,0.0,1160.0,0.0,507.50000000000296,0.0,29.111111111109746,0.0,0.0,0.0,0.0,0.0,51.06666666666713,147.46666666666698,129.39999999999918,123.2444444444438,116.00000000000053,152.75555555555627,456.0,0,0.0,0.0
2024-11-12,0.0,1133.0,0.0,471.11111111111404,0.0,19.722222222220857,0.0,0.0,0.0,0.0,0.0,44.4333333333338,140.53333333333364,128.09999999999917,122.08888888888825,114.83333333333385,151.91111111111184,429.0,0,0.0,0.0
2024-11-13,0.0,1106.0,0.0,434.7222222222251,0.0,10.333333333331968,0.0,0.0,0.0,0.0,0.0,37.800000000000466,133.6000000000003,126.79999999999917,120.9333333333327,113.66666666666718,151.0666666666674,402.0,0,0.0,0.0
2024-11-14,0.0,1079.0,0.0,398.3333333333362,0.0,0.9444444444430786,0.0,0.0,0.0,0.0,0.0,31.166666666667133,126.66666666666697,125.49999999999918,119.77777777777715,112.50000000000051,150.22222222222297,375.0,0,0.0,0.0
2024-11-15,0.0,1052.0,0.0,361.9444444444473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5333333333338,119.73333333333363,124.19999999999918,118.6222222222216,111.33333333333384,149.37777777777853,348.0,0,0.0,0.0
2024-11-16,0.0,1025.0,0.0,325.5555555555584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.900000000000468,112.8000000000003,122.89999999999918,117.46666666666604,110.16666666666717,148.5333333333341,321.0,0,0.0,0.0
2024-11-17,0.0,998.0,0.0,289.16666666666947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.266666666667135,105.86666666666696,121.59999999999918,116.31111111111049,109.0000000000005,147.68888888888966,294.0,0,0.0,0.0
2024-11-18,0.0,971.0,0.0,252.77777777778059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633333333333801,98.93333333333362,120.29999999999919,115.15555555555494,107.83333333333383,146.84444444444523,267.0,0,0.0,0.0
2024-11-19,0.0,944.0,0.0,216.3888888888917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.00000000000028,118.99999999999919,113.99999999999939,106.66666666666715,146.0000000000008,240.0,0,0.0,0.0
